image_file,correct_answer,thisN,thisTrialN,thisRepN,us_state_response.text,us_state_response_2.text,us_state_response_3.text,country_response.text,okay_states_trials.thisRepN,okay_states_trials.thisTrialN,okay_states_trials.thisN,okay_states_trials.thisIndex,wider_states_trials.thisRepN,wider_states_trials.thisTrialN,wider_states_trials.thisN,wider_states_trials.thisIndex,taller_states_trials.thisRepN,taller_states_trials.thisTrialN,taller_states_trials.thisN,taller_states_trials.thisIndex,okay_country_trials.thisRepN,okay_country_trials.thisTrialN,okay_country_trials.thisN,okay_country_trials.thisIndex,thisRow.t,notes,instructions_states_task.started,task_instructions.started,instruction_resp.started,instructions_states_task.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,States_Naming_Task.started,stimuli_prompt.started,okay_state_pics.started,us_state_response.started,States_Naming_Task.stopped,okay_states_trials.us_state_response.text,stimuli_prompt.stopped,okay_state_pics.stopped,us_state_response.stopped,States_Naming_Task_2.started,stimuli_prompt_2.started,wider_state_pics.started,us_state_response_2.started,States_Naming_Task_2.stopped,wider_states_trials.us_state_response_2.text,stimuli_prompt_2.stopped,wider_state_pics.stopped,us_state_response_2.stopped,States_Naming_Task_3.started,stimuli_prompt_3.started,taller_state_pics.started,us_state_response_3.started,stimuli_prompt_3.stopped,taller_state_pics.stopped,us_state_response_3.stopped,States_Naming_Task_3.stopped,taller_states_trials.us_state_response_3.text,instructions_countries_task.started,task_instructions_2.started,instructions_resp_2.started,instructions_countries_task.stopped,instructions_resp_2.keys,instructions_resp_2.rt,instructions_resp_2.duration,Country_Naming_Task.started,stimuli_prompt_4.started,country_response.started,okay_country_pics.started,Country_Naming_Task.stopped,okay_country_trials.country_response.text,stimuli_prompt_4.stopped,country_response.stopped,okay_country_pics.stopped,Country_Naming_Task_2.started,text_2.started,tall_country_trials.started,textbox.started,text_2.stopped,tall_country_trials.stopped,textbox.stopped,Country_Naming_Task_2.stopped,textbox.text,Finish_Screen.started,text.started,Finish_Screen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
south_america/Colombia-Country-Outline.jpg,Colombia,0,0,0,,,, ,,,,,,,,,,,,,0,0,0,3,407.32774519999657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,407.2596787000002,407.6706458999979,407.6706458999979,407.6706458999979,414.6686696999968, ,,,,,,,,,,,,,,,,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
south_america/Argentina-Country-Outline.jpg,Argentina,1,1,0,,,,,,,,,,,,,,,,,0,1,1,0,414.7260533000008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.710158599999,415.1658916000015,415.1658916000015,415.1658916000015,422.14962979999837,,422.2236833999996,422.2236833999996,422.2236833999996,,,,,,,,,,,,,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
south_america/Peru-Country-Outline.jpg,Peru,2,2,0,,,,,,,,,,,,,,,,,0,2,2,7,422.2236833999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,422.20646780000243,422.66308330000174,422.66308330000174,422.66308330000174,429.65757160000067,,,,,,,,,,,,,,,,,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
south_america/Ecuador-Country-Outline.jpg,Ecuador,3,3,0,,,,,,,,,,,,,,,,,0,3,3,4,429.74716140000237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429.7271044000008,430.1663262000002,430.1663262000002,430.1663262000002,437.15072740000323,,437.2781109999996,437.2781109999996,437.2781109999996,,,,,,,,,,,,,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
south_america/Suriname-Country-Outline.jpg,Suriname,4,4,0,,,,,,,,,,,,,,,,,0,4,4,8,437.2781109999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.25589639999816,437.6589193999971,437.6589193999971,437.6589193999971,444.6513294999968,,444.71256520000316,444.71256520000316,444.71256520000316,,,,,,,,,,,,,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
south_america/Brazil-Country-Outline.jpg,Brazil,5,5,0,,,,,,,,,,,,,,,,,0,5,5,2,444.71256520000316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.70101830000203,445.17156909999903,445.17156909999903,445.17156909999903,452.1547462000017,,,,,,,,,,,,,,,,,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
south_america/Bolivia-Country-Outline.jpg,Bolivia,6,6,0,,,,,,,,,,,,,,,,,0,6,6,1,452.23285849999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.20912300000055,452.6707682999986,452.6707682999986,452.6707682999986,459.65518169999996,,,,,,,,,,,,,,,,,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
south_america/Paraguay-Country-Outline.jpg,Paraguay,7,7,0,,,,,,,,,,,,,,,,,0,7,7,6,459.7615347000028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.7473081999997,460.1593690000009,460.1593690000009,460.1593690000009,467.1488429000019,,467.2350222000023,467.2350222000023,467.2350222000023,,,,,,,,,,,,,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
south_america/Guyana-Country-Outline.jpg,Guyana,8,8,0,,,,,,,,,,,,,,,,,0,8,8,5,467.2350222000023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,467.2229475999993,467.6531894,467.6531894,467.6531894,474.64798809999775,,474.74493220000295,474.74493220000295,474.74493220000295,,,,,,,,,,,,,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
south_america/Uruguay-Country-Outline.jpg,Uruguay,9,9,0,,,,,,,,,,,,,,,,,0,9,9,9,474.74493220000295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,474.72972019999725,475.1635510999986,475.1635510999986,475.1635510999986,482.1600624999992,,,,,,,,,,,,,,,,,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
south_america/Venezuela-Country-Outline.jpg,Venezuela,10,10,0,,,,,,,,,,,,,,,,,0,10,10,10,482.244738100002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.231008499999,482.6626768999995,482.6626768999995,482.6626768999995,489.6555471000029,,,,,,,,,,,,,,,,,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.6559930000003,490.1581673000037,490.1581673000037,490.1581673000037,497.1700211999996,497.1700211999996,497.1700211999996,497.1513909999994,,,,,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,497.1514387999996,497.1700211999996,507.15725109999767,098930,001,2025-04-11_21h43.00.569,state_naming_task,2024.2.4,59.811510007350506,2025-04-11 21h43.14.738028 -0600,
