image_file,correct_answer,thisN,thisTrialN,thisRepN,us_state_response.text,us_state_response_2.text,us_state_response_3.text,country_response.text,okay_states_trials.thisRepN,okay_states_trials.thisTrialN,okay_states_trials.thisN,okay_states_trials.thisIndex,wider_states_trials.thisRepN,wider_states_trials.thisTrialN,wider_states_trials.thisN,wider_states_trials.thisIndex,taller_states_trials.thisRepN,taller_states_trials.thisTrialN,taller_states_trials.thisN,taller_states_trials.thisIndex,okay_country_trials.thisRepN,okay_country_trials.thisTrialN,okay_country_trials.thisN,okay_country_trials.thisIndex,thisRow.t,notes,instructions_states_task.started,task_instructions.started,instruction_resp.started,instructions_states_task.stopped,instruction_resp.keys,instruction_resp.rt,instruction_resp.duration,States_Naming_Task.started,stimuli_prompt.started,okay_state_pics.started,us_state_response.started,States_Naming_Task.stopped,okay_states_trials.us_state_response.text,stimuli_prompt.stopped,okay_state_pics.stopped,us_state_response.stopped,States_Naming_Task_2.started,stimuli_prompt_2.started,wider_state_pics.started,us_state_response_2.started,States_Naming_Task_2.stopped,wider_states_trials.us_state_response_2.text,stimuli_prompt_2.stopped,wider_state_pics.stopped,us_state_response_2.stopped,States_Naming_Task_3.started,stimuli_prompt_3.started,taller_state_pics.started,us_state_response_3.started,States_Naming_Task_3.stopped,taller_states_trials.us_state_response_3.text,stimuli_prompt_3.stopped,taller_state_pics.stopped,us_state_response_3.stopped,instructions_countries_task.started,task_instructions_2.started,instructions_resp_2.started,instructions_countries_task.stopped,instructions_resp_2.keys,instructions_resp_2.rt,instructions_resp_2.duration,Country_Naming_Task.started,stimuli_prompt_4.started,country_response.started,okay_country_pics.started,stimuli_prompt_4.stopped,country_response.stopped,okay_country_pics.stopped,Country_Naming_Task.stopped,okay_country_trials.country_response.text,Country_Naming_Task_2.started,text_2.started,tall_country_trials.started,textbox.started,Country_Naming_Task_2.stopped,textbox.text,Finish_Screen.started,text.started,Finish_Screen.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
south_america/Brazil-Country-Outline.jpg,Brazil,1,1,0,,,,,,,,,,,,,,,,,0,1,1,2,391.38724089999596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,391.36348200000066,391.8334173999974,391.8334173999974,391.8334173999974,398.89353599999595,398.89353599999595,398.89353599999595,398.8187091,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
south_america/Guyana-Country-Outline.jpg,Guyana,2,2,0,,,,,,,,,,,,,,,,,0,2,2,5,398.89353599999595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.87604999999894,399.33807539999543,399.33807539999543,399.33807539999543,,,,406.3334459999969,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
south_america/Venezuela-Country-Outline.jpg,Venezuela,3,3,0,,,,,,,,,,,,,,,,,0,3,3,10,406.4180192999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.40574429999833,406.84122170000046,406.84122170000046,406.84122170000046,,,,413.8300582000011,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
south_america/Bolivia-Country-Outline.jpg,Bolivia,4,4,0,,,,,,,,,,,,,,,,,0,4,4,1,413.901973299995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.8889307999998,414.3251728999967,414.3251728999967,414.3251728999967,421.3884227000017,421.3884227000017,421.3884227000017,421.3182500999974,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
south_america/Colombia-Country-Outline.jpg,Colombia,5,5,0,,,,,,,,,,,,,,,,,0,5,5,3,421.3884227000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.3766233999995,421.82917250000173,421.82917250000173,421.82917250000173,428.8881545999975,428.8881545999975,428.8881545999975,428.8196422999972,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
south_america/Peru-Country-Outline.jpg,Peru,6,6,0,,,,,,,,,,,,,,,,,0,6,6,7,428.8881545999975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.8765618999969,429.3246700999953,429.3246700999953,429.3246700999953,436.35422339999786,436.35422339999786,436.35422339999786,436.31238689999736,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
south_america/Argentina-Country-Outline.jpg,Argentina,7,7,0,,,,,,,,,,,,,,,,,0,7,7,0,436.35422339999786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,436.3447339999984,436.8305861999979,436.8305861999979,436.8305861999979,443.9135798999996,443.9135798999996,443.9135798999996,443.8214255999992,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
south_america/Paraguay-Country-Outline.jpg,Paraguay,8,8,0,,,,,,,,,,,,,,,,,0,8,8,6,443.9135798999996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.8991431999966,444.32558369999606,444.32558369999606,444.32558369999606,,,,451.3269356999954,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
south_america/Suriname-Country-Outline.jpg,Suriname,9,9,0,,,,,,,,,,,,,,,,,0,9,9,8,451.4282422999968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,451.4083283,451.83960999999545,451.83960999999545,451.83960999999545,,,,458.83447349999915,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
south_america/Ecuador-Country-Outline.jpg,Ecuador,10,10,0,,,,,,,,,,,,,,,,,0,10,10,4,458.9249017999973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.91220800000156,459.3352343000006,459.3352343000006,459.3352343000006,,,,466.33094210000127,,,,,,,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.331348599997,466.82728569999745,466.82728569999745,466.82728569999745,473.82291260000056,,,,,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.82297069999913,473.84248659999867,483.83156880000024,079527,001,2025-04-11_21h55.59.593,state_naming_task,2024.2.4,59.55057183516299,2025-04-11 21h56.06.779639 -0600,
